Player,2021-22,2020-21,2019-20,2018-19,2017-18,2016-17,2015-16,2014-15,2013-14,2012-13,2011-12,2010-11,2009-10,2008-09,2007-08,2006-07,2005-06,2004-05,2003-04,2002-03,2001-02,2000-01,1999-00,1998-99,1997-98,1996-97
Kurt Thomas,,,,,,,,,,1600947.0,1627586.0,1685509.0,4786640.0,5215013.0,10551103.0,10473461.0,9247528.0,8428018.0,7978019.0,7405943.0,6736496.0,5799543.0,3146900.0,2916981.0,2371128.0,2146519.0
Rasheed Wallace,,,,,,,,,,1600947.0,,7880848.0,7373945.0,17296461.0,16352460.0,15600090.0,15170275.0,13921376.0,25143342.0,24466232.0,21979901.0,19857132.0,17655335.0,15001619.0,3947608.0,3571753.0
Joel Przybilla,,,,,,,,,,1600947.0,1378240.0,9230795.0,8638279.0,7835123.0,7514535.0,6983216.0,2179155.0,2148360.0,3510171.0,2813435.0,2658102.0,2552870.0,,,,
Vladimir Radmanovic,,,,,,,,,,1600947.0,1627586.0,8580739.0,8145602.0,7511357.0,7344523.0,6983216.0,4422784.0,3295562.0,2469667.0,2357276.0,2216306.0,,,,,
Jerry Stackhouse,,,,,,,,,,1600947.0,1627586.0,277613.0,3361478.0,8691689.0,8802161.0,12449105.0,11688078.0,10652287.0,10214482.0,9627915.0,8919794.0,8368362.0,7816164.0,6479032.0,4378593.0,3963605.0
Chris Wilcox,,,,,,,,,,1600947.0,3611025.0,3739536.0,3778926.0,8381271.0,8476155.0,8369147.0,3928401.0,3166511.0,3056779.0,2903507.0,,,,,,
Jeremy Pargo,,,,,,,,,,1555558.0,1203675.0,,,,,,,,,,,,,,,
Dominique Jones,,,,,,,,,,1511413.0,1436321.0,1383777.0,,,,,,,,,,,,,,
Aleksandar Pavlovic,,,,,,,,,,1459500.0,1472294.0,252162.0,3464015.0,5587514.0,5542101.0,2627518.0,1779867.0,1705798.0,1638695.0,,,,,,,
Marquis Daniels,,,,,,,,,,1455406.0,1472294.0,3078884.0,2506687.0,8523070.0,8311718.0,7878514.0,7533871.0,7022274.0,542698.0,,,,,,,
Delonte West,,,,,,,,,,1448196.0,1379817.0,1333155.0,5358832.0,4780429.0,2464292.0,1446831.0,1410919.0,1345561.0,,,,,,,,
Lazar Hayward,,,,,,,,,,1431732.0,1321057.0,1272638.0,,,,,,,,,,,,,,
Dominic McGuire,,,,,,,,,,1415532.0,1102388.0,1102066.0,1039830.0,883469.0,557030.0,,,,,,,,,,,
Christian Eyenga,,,,,,,,,,1390080.0,1321057.0,1272638.0,,,,,,,,,,,,,,
JaJuan Johnson,,,,,,,,,,1326571.0,1254614.0,,,,,,,,,,,,,,,
Josh Howard,,,,,,,,,,1318426.0,2587901.0,3739536.0,13717503.0,12348407.0,11736215.0,2233026.0,1290562.0,1236940.0,1143874.0,,,,,,,
Luke Harangody,,,,,,,,,,1248369.0,917435.0,590353.0,,,,,,,,,,,,,,
Devin Ebanks,,,,,,,,,,1231333.0,917435.0,590353.0,,,,,,,,,,,,,,
Mickael Pietrus,,,,,,,,,,1190007.0,7851773.0,6606513.0,6676103.0,6580850.0,4525967.0,3394874.0,2668795.0,2557924.0,2259862.0,,,,,,,
Jon Brockman,,,,,,,,,,1183974.0,1203675.0,1246512.0,576397.0,,,,,,,,,,,,,
Kelenna Azubuike,,,,,,,,,,1175307.0,,4113489.0,3945199.0,3600842.0,896459.0,403937.0,,,,,,,,,,
Ivan Johnson,,,,,,,,,,1139213.0,570065.0,,,,,,,,,,,,,,,
James White,,,,,,,,,,1011574.0,,,,,,1095558.0,,,,,,,,,,
Will Conroy,,,,,,,,,,1011574.0,,,61166.0,,,47372.0,,,,,,,,,,
Tyler Honeycutt,,,,,,,,,,1006377.0,932848.0,,,,,,,,,,,,,,,
Brad Miller,,,,,,,,,,1004010.0,5719865.0,5484653.0,15430616.0,14123995.0,13692251.0,12888486.0,12222827.0,11278892.0,10353140.0,7249254.0,6716080.0,6303851.0,629380.0,479218.0,,
Charles Jenkins,,,,,,,,,,902419.0,570065.0,,,,,,,,,,,,,,,
Trey Thompkins,,,,,,,,,,902419.0,570065.0,,,,,,,,,,,,,,,
Josh Selby,,,,,,,,,,902419.0,662021.0,,,,,,,,,,,,,,,
Cory Higgins,,,,,,,,,,902419.0,570065.0,,,,,,,,,,,,,,,
Sam Young,,,,,,,,,,901381.0,1140843.0,1104409.0,1038197.0,,,,,,,,,,,,,
Kevin Murphy,,,,,,,,,,560734.0,,,,,,,,,,,,,,,,
Luke Zeller,,,,,,,,,,560734.0,,,,,,,,,,,,,,,,
DeQuan Jones,,,,,,,,,,560734.0,,,,,,,,,,,,,,,,
Ben Hansbrough,,,,,,,,,,560734.0,,,,,,,,,,,,,,,,
Kim English,,,,,,,,,,560734.0,,,,,,,,,,,,,,,,
Tyshawn Taylor,,,,,,,,,,560734.0,,,,,,,,,,,,,,,,
Mickael Gelabale,,,,,,,,,,535538.0,,,,,1045827.0,1073928.0,,,,,,,,,,
Jordan Williams,,,,,,,,,,497269.0,570065.0,,,,,,,,,,,,,,,
Kevin Jones,,,,,,,,,,461749.0,,,,,,,,,,,,,,,,
Juwan Howard,,,,,,,,,,442614.0,1627586.0,1685509.0,1645665.0,10374920.0,10556069.0,8559428.0,8242236.0,7746558.0,7272342.0,31149138.0,28619662.0,26594373.0,24521299.0,21877361.0,19067872.0,16905143.0
Samardo Samuels,,,,,,,,,,410579.0,917435.0,623256.0,,,,,,,,,,,,,,
Terrel Harris,,,,,,,,,,360967.0,570065.0,,,,,,,,,,,,,,,
Micheal Eric,,,,,,,,,,355192.0,,,,,,,,,,,,,,,,
Terrence Williams,,,,,,,,,,351373.0,2851554.0,2760376.0,2594913.0,,,,,,,,,,,,,
Travis Leslie,,,,,,,,,,349076.0,570065.0,,,,,,,,,,,,,,,
DJ White,,,,,,,,,,312545.0,2408755.0,1381982.0,1305543.0,1197069.0,,,,,,,,,,,,
Troy Murphy,,,,,,,,,,268311.0,1627586.0,14918571.0,13916046.0,12574371.0,12005299.0,11095097.0,10288239.0,3196485.0,2228824.0,2127474.0,2000171.0,,,,,
Kris Joseph,,,,,,,,,,267171.0,,,,,,,,,,,,,,,,
DaJuan Summers,,,,,,,,,,209591.0,364878.0,950085.0,576397.0,,,,,,,,,,,,,
Chris Quinn,,,,,,,,,,200492.0,,1074465.0,1328922.0,1207624.0,896459.0,552655.0,,,,,,,,,,
Tim Ohlbrecht,,,,,,,,,,168220.0,,,,,,,,,,,,,,,,
Tracy McGrady,,,,,,,,,,94173.0,1627586.0,1685509.0,29273532.0,25293358.0,24794955.0,22632183.0,21923213.0,20748866.0,19641017.0,18232629.0,16584522.0,15223801.0,2888805.0,2605281.0,2304009.0,
Justin Dentmon,,,,,,,,,,53083.0,,,,,,,,,,,,,,,,
Josh Akognon,,,,,,,,,,49475.0,,,,,,,,,,,,,,,,
Eddy Curry,,,,,,,,,,37447.0,1479623.0,14373021.0,13226775.0,12073977.0,11667810.0,10941626.0,10323051.0,5580584.0,4555618.0,4348465.0,4088261.0,,,,,
Mehmet Okur,,,,,,,,,,,13108024.0,12396562.0,11336779.0,10554194.0,11084203.0,11047274.0,11524380.0,10741802.0,1626922.0,1510261.0,,,,,,
James Posey,,,,,,,,,,,9142636.0,8911065.0,7597909.0,6934726.0,4180700.0,8559428.0,8242236.0,7746558.0,7272342.0,2603095.0,1710585.0,1650978.0,1593099.0,,,
Andres Nocioni,,,,,,,,,,,8004440.0,8538607.0,9447316.0,9933359.0,11084203.0,5289301.0,3876382.0,3616406.0,,,,,,,,
Charlie Bell,,,,,,,,,,,4934972.0,5544226.0,4529673.0,4165156.0,4042474.0,997001.0,896454.0,,,,136293.0,,,,,
Jonny Flynn,,,,,,,,,,,4110214.0,3978866.0,3740230.0,,,,,,,,,,,,,
Jeff Foster,,,,,,,,,,,3611025.0,8295537.0,7655475.0,6829184.0,7172131.0,7364849.0,6984473.0,6445081.0,5916080.0,2373126.0,1505623.0,1453163.0,1402225.0,,,
Eduardo Najera,,,,,,,,,,,3310107.0,3739536.0,3904890.0,4035427.0,6458022.0,6121432.0,5853653.0,5456154.0,5070927.0,4602702.0,711065.0,499531.0,,,,
Antonio McDyess,,,,,,,,,,,3177702.0,6058048.0,9447315.0,4905115.0,8311718.0,7878514.0,7533871.0,7022274.0,19966771.0,19029291.0,17858669.0,17020399.0,16184057.0,15001619.0,4875680.0,4412675.0
Anthony Parker,,,,,,,,,,,2708269.0,3559664.0,3330783.0,5649598.0,5672504.0,5557113.0,,,,,,,1602515.0,1445356.0,1278106.0,
Ben Wallace,,,,,,,,,,,2703936.0,2592745.0,1645653.0,18004213.0,20212371.0,21425017.0,10476709.0,10025682.0,8134610.0,7853358.0,7173995.0,6303851.0,1461060.0,1333477.0,553731.0,429130.0
Rudy Fernandez,,,,,,,,,,,2624545.0,1554001.0,1467886.0,1346069.0,,,,,,,,,,,,
Donte Greene,,,,,,,,,,,2426484.0,1392154.0,1315066.0,1205860.0,,,,,,,,,,,,
Craig Brackins,,,,,,,,,,,1691115.0,1629091.0,,,,,,,,,,,,,,
Anthony Carter,,,,,,,,,,,1627586.0,1685509.0,1645665.0,1424857.0,1438631.0,,1257900.0,1156599.0,1111008.0,5521892.0,4960741.0,1891155.0,629380.0,,,
Jamaal Magloire,,,,,,,,,,,1627586.0,1532281.0,1548383.0,1417785.0,5216095.0,11292770.0,11920166.0,12221784.0,2553929.0,1693425.0,1599770.0,1536563.0,,,,
Tony Battie,,,,,,,,,,,1627586.0,1685509.0,7925668.0,7134635.0,6780924.0,7694259.0,7263851.0,6874753.0,6507688.0,6041045.0,5494975.0,5043081.0,4137429.0,3730402.0,3299809.0,
Mike Bibby,,,,,,,,,,,1627586.0,6936549.0,7831972.0,18604688.0,17604323.0,16738294.0,16064287.0,15038523.0,14050691.0,12837220.0,6372481.0,5213537.0,5055311.0,4000431.0,,
Eddie House,,,,,,,,,,,1627586.0,1685509.0,3605095.0,3290425.0,1956035.0,1874689.0,1167538.0,1988417.0,1109265.0,962693.0,711065.0,499531.0,,,,
Brian Cardinal,,,,,,,,,,,1627586.0,1685509.0,8502584.0,7822520.0,7628540.0,7230943.0,7533871.0,7022274.0,981594.0,887180.0,711065.0,499531.0,,,,
Brian Scalabrine,,,,,,,,,,,1627586.0,1532281.0,4300157.0,3981907.0,3912071.0,3740142.0,3612658.0,1289016.0,1183216.0,773910.0,508005.0,,,,,
Michael Redd,,,,,,,,,,,1575016.0,22811170.0,21464302.0,19593551.0,18934427.0,17755983.0,16762735.0,4296721.0,4437060.0,4530783.0,711065.0,499531.0,,,,
Maurice Evans,,,,,,,,,,,1472294.0,3116280.0,3149105.0,3104174.0,2269001.0,2169282.0,2095341.0,995472.0,,,508005.0,,,,,
Jason Kapono,,,,,,,,,,,1472294.0,8278635.0,7826106.0,7182414.0,6984352.0,1590807.0,1536584.0,888054.0,542698.0,,,,,,,
Brian Cook,,,,,,,,,,,1472294.0,1428922.0,4408747.0,4345844.0,4564083.0,2433267.0,1451317.0,1390934.0,1336087.0,,,,,,,
TJ Ford,,,,,,,,,,,1379817.0,10595352.0,10706958.0,9933359.0,10432191.0,3922742.0,3217104.0,3083327.0,2962004.0,,,,,,,
Craig Smith,,,,,,,,,,,1194864.0,2866977.0,3149105.0,3104174.0,896459.0,552655.0,,,,,,,,,,
Von Wafer,,,,,,,,,,,1194864.0,1141620.0,,1025953.0,1004893.0,32539.0,557028.0,,,,,,,,,
Shelden Williams,,,,,,,,,,,1194864.0,1141620.0,1039830.0,4216412.0,4139285.0,3954040.0,,,,,,,,,,
Sean Williams,,,,,,,,,,,1065397.0,,2052108.0,1890963.0,1847280.0,,,,,,,,,,,
Derrick Brown,,,,,,,,,,,1028406.0,950085.0,576397.0,,,,,,,,,,,,,
Sundiata Gaines,,,,,,,,,,,1028406.0,407977.0,339056.0,,,,,,,,,,,,,
Erick Dampier,,,,,,,,,,,1023752.0,1407896.0,15261194.0,14345012.0,13810265.0,12892504.0,12100599.0,11028250.0,11598475.0,10358126.0,9516991.0,8841151.0,8154149.0,2563610.0,2506586.0,2052891.0
Solomon Alabi,,,,,,,,,,,999050.0,959814.0,,,,,,,,,,,,,,
Andy Rautins,,,,,,,,,,,949545.0,747907.0,,,,,,,,,,,,,,
Armon Johnson,,,,,,,,,,,917435.0,590353.0,,,,,,,,,,,,,,
Semih Erden,,,,,,,,,,,917435.0,590353.0,,,,,,,,,,,,,,
Bobby Simmons,,,,,,,,,,,715989.0,89687.0,13301821.0,13165012.0,12101342.0,11569509.0,11175156.0,1181598.0,944619.0,1283558.0,508005.0,,,,,
Ryan Reid,,,,,,,,,,,571745.0,,,,,,,,,,,,,,,
Vernon Macklin,,,,,,,,,,,570065.0,,,,,,,,,,,,,,,
Larry Hughes,,,,,,,,,,,498854.0,,17200751.0,15927739.0,15648397.0,17893922.0,14450734.0,7813157.0,7395988.0,6865647.0,3577282.0,2903680.0,2815437.0,2216906.0,,
Walker Russell,,,,,,,,,,,450522.0,,,,,,,,,,,,,,,
Francisco Elson,,,,,,,,,,,368074.0,1428922.0,2141391.0,2110838.0,3912071.0,4017190.0,1004888.0,888054.0,542698.0,,,,,,,
Hamady N'Diaye,,,,,,,,,,,325506.0,590353.0,,,,,,,,,,,,,,
Derrick Caracter,,,,,,,,,,,325506.0,590353.0,,,,,,,,,,,,,,
Mickell Gladness,,,,,,,,,,,298828.0,,,,,,,,,,,,,,,
Darington Hobson,,,,,,,,,,,295964.0,128487.0,,,,,,,,,,,,,,
Jeff Foote,,,,,,,,,,,271237.0,,,,,,,,,,,,,,,
Carldell Johnson,,,,,,,,,,,202259.0,,,,,,,,,,,,,,,
Mychel Thompson,,,,,,,,,,,202259.0,,,,,,,,,,,,,,,
Dennis Horner,,,,,,,,,,,110307.0,,,,,,,,,,,,,,,
Larry Owens,,,,,,,,,,,103578.0,69453.0,,,,,,,,,,,,,,
Brian Skinner,,,,,,,,,,,78775.0,337101.0,1645665.0,1567328.0,1445794.0,7230943.0,6914628.0,6445081.0,2218530.0,962693.0,2264328.0,1421203.0,1378097.0,1089284.0,,
Ike Diogu,,,,,,,,,,,77068.0,758841.0,1114633.0,3616764.0,2981468.0,2861846.0,2777249.0,,,,,,,,,
Ben Uzoh,,,,,,,,,,,73945.0,590353.0,,,,,,,,,,,,,,
Andre Emmett,,,,,,,,,,,73945.0,,,,,,896454.0,551809.0,,,,,,,,
Garret Siler,,,,,,,,,,,61504.0,590397.0,,,,,,,,,,,,,,
Courtney Fortson,,,,,,,,,,,50565.0,,,,,,,,,,,,,,,
Yao Ming,,,,,,,,,,,,22045936.0,20630828.0,18712648.0,17946988.0,16678036.0,7815493.0,6354678.0,6134324.0,5826950.0,,,,,,
Predrag Stojakovic,,,,,,,,,,,,19361223.0,16869128.0,15555640.0,15210135.0,14461886.0,10476709.0,9846652.0,9243875.0,8495219.0,7631910.0,2332425.0,2142180.0,,,
Marko Jaric,,,,,,,,,,,,9504654.0,8943459.0,8163979.0,7889344.0,7398326.0,6984473.0,3007704.0,2847113.0,2642957.0,,,,,,
Dan Gadzuric,,,,,,,,,,,,9035124.0,8501652.0,7760679.0,7499611.0,7032848.0,6635249.0,995472.0,833692.0,527772.0,,,,,,
Morris Peterson,,,,,,,,,,,,8308002.0,7826106.0,6943716.0,6984352.0,6092739.0,6355870.0,6301857.0,2434583.0,1560583.0,1474485.0,1416097.0,,,,
Nenad Krstic,,,,,,,,,,,,6909560.0,6802067.0,5933379.0,2464292.0,1446831.0,1410919.0,1345561.0,,,,,,,,
Marcus Banks,,,,,,,,,,,,6042574.0,5736149.0,5289513.0,5172028.0,4917595.0,2408637.0,2308542.0,2217642.0,,,,,,,
Darius Songaila,,,,,,,,,,,,6005695.0,5701140.0,5258472.0,5140462.0,4887582.0,3073168.0,2291584.0,542698.0,,,,,,,
Jamario Moon,,,,,,,,,,,,3739536.0,3464015.0,883469.0,557030.0,,,,,,,,,,,
Julian Wright,,,,,,,,,,,,3562602.0,2519334.0,2321426.0,2267906.0,,,,,,,,,,,
Al Thornton,,,,,,,,,,,,3507929.0,2393572.0,2205503.0,2154612.0,,,,,,,,,,,
David Andersen,,,,,,,,,,,,3116280.0,2897177.0,,,,,,,,,,,,,
Jason Williams,,,,,,,,,,,,2339882.0,1645665.0,1567328.0,11654714.0,11047274.0,10564015.0,9846652.0,9151437.0,8306436.0,3898489.0,3169387.0,3073205.0,2433596.0,,
Earl Boykins,,,,,,,,,,,,1685509.0,1500460.0,,695790.0,3950237.0,3841460.0,3580600.0,3697550.0,1878167.0,992148.0,785617.0,144387.0,479218.0,,
Zydrunas Ilgauskas,,,,,,,,,,,,1685509.0,14537623.0,13461707.0,13225614.0,12644371.0,12208858.0,20946515.0,19966771.0,18689483.0,17171797.0,15964503.0,14712779.0,1560168.0,1403395.0,1248379.0
Joe Smith,,,,,,,,,,,,1685509.0,1645665.0,5953807.0,6780924.0,9115005.0,8874750.0,8449358.0,8054152.0,7538922.0,6926721.0,3545916.0,3432981.0,2916981.0,5364699.0,4844407.0
Theo Ratliff,,,,,,,,,,,,1685509.0,1645665.0,1567328.0,15213611.0,15622407.0,16297102.0,15665129.0,15021298.0,14158699.0,14757014.0,12292510.0,11494359.0,10001079.0,1573023.0,1423499.0
Shaquille O'Neal,,,,,,,,,,,,1685509.0,25192843.0,26075067.0,26080479.0,26781271.0,27937892.0,39667945.0,36605747.0,35599015.0,32708187.0,30393570.0,28024343.0,25002699.0,21791854.0,18576585.0
Sean Marks,,,,,,,,,,,,1576447.0,1496059.0,1417785.0,1348269.0,1248027.0,1167538.0,1067084.0,881932.0,924936.0,863703.0,,629380.0,479218.0,,
Malik Allen,,,,,,,,,,,,1532281.0,1637534.0,1614170.0,1301934.0,2415135.0,2332813.0,2793763.0,2233320.0,773910.0,508005.0,,,,,
Carlos Arroyo,,,,,,,,,,,,1524691.0,1395144.0,,5346498.0,5490160.0,5587578.0,5728961.0,1183216.0,824602.0,508005.0,,,,,
Etan Thomas,,,,,,,,,,,,1524691.0,9258369.0,8523070.0,8311718.0,7878514.0,7533871.0,7022274.0,3255237.0,2412189.0,2278949.0,2188823.0,,,,
Quinton Ross,,,,,,,,,,,,1428922.0,1301641.0,1061574.0,1077183.0,1032861.0,977826.0,888054.0,,,,,,,,
Kyrylo Fesenko,,,,,,,,,,,,1355581.0,1095888.0,1005752.0,978017.0,,,,,,,,,,,
Josh Powell,,,,,,,,,,,,1333280.0,1208136.0,1061574.0,1043219.0,997001.0,557028.0,,,,,,,,,
Didier Ilunga-Mbenga,,,,,,,,,,,,1333155.0,1208136.0,3541985.0,3238633.0,2181279.0,1229267.0,1145792.0,,,,,,,,
Antoine Wright,,,,,,,,,,,,1237387.0,2658537.0,2235005.0,2191542.0,2103561.0,2041365.0,,,,,,,,,
Luther Head,,,,,,,,,,,,1237387.0,1114633.0,2436625.0,1463114.0,1404409.0,1362810.0,,,,,,,,,
Fabricio Oberto,,,,,,,,,,,,1237387.0,4912603.0,4470011.0,4694486.0,3347658.0,3247779.0,,,,,,,,,
Joey Graham,,,,,,,,,,,,1237387.0,1114633.0,3041078.0,2082004.0,1998472.0,1939448.0,,,,,,,,,
Stephen Graham,,,,,,,,,,,,1237387.0,1114633.0,1025953.0,1004893.0,347090.0,67930.0,,,,,,,,,
Leon Powe,,,,,,,,,,,,1141620.0,1077232.0,990332.0,896459.0,578475.0,,,,,,,,,,
Acie Law,,,,,,,,,,,,1070861.0,2791568.0,2572342.0,2512958.0,,,,,,,,,,,
Darnell Jackson,,,,,,,,,,,,1065006.0,927625.0,558751.0,,,,,,,,,,,,
Jermaine Taylor,,,,,,,,,,,,973365.0,913240.0,,,,,,,,,,,,,
Rodney Carney,,,,,,,,,,,,812565.0,1077232.0,2055907.0,2018316.0,1927930.0,,,,,,,,,,
Jarron Collins,,,,,,,,,,,,802194.0,1488648.0,2575598.0,3064456.0,3515976.0,2374720.0,2434808.0,1848775.0,1736800.0,508005.0,,,,,
Willie Warren,,,,,,,,,,,,623256.0,,,,,,,,,,,,,,
Gani Lawal,,,,,,,,,,,,590397.0,,,,,,,,,,,,,,
Pooh Jeter,,,,,,,,,,,,590353.0,,,,,,,,,,,,,,
Da'Sean Butler,,,,,,,,,,,,590353.0,,,,,,,,,,,,,,
Terrico White,,,,,,,,,,,,590353.0,,,,,,,,,,,,,,
Sherron Collins,,,,,,,,,,,,590353.0,,,,,,,,,,,,,,
Pape Sy,,,,,,,,,,,,590353.0,,,,,,,,,,,,,,
Pops Mensah-Bonsu,,,,,,,,,,,,454305.0,415932.0,,,552655.0,,,,,,,,,,
Jawad Williams,,,,,,,,,,,,400943.0,927625.0,303542.0,,,,,,,,,,,,
Ime Udoka,,,,,,,,,,,,329368.0,1055622.0,1341003.0,1304023.0,997001.0,,,,,,,,,,
Zabian Dowdell,,,,,,,,,,,,302122.0,,,,,,,,,,,,,,
Joe Alexander,,,,,,,,,,,,112765.0,3254109.0,2983881.0,,,,,,,,,,,,
Trey Johnson,,,,,,,,,,,,111774.0,,232512.0,,,,,,,,,,,,
Maurice Ager,,,,,,,,,,,,103840.0,,1294366.0,1270640.0,1213834.0,,,,,,,,,,
Matt Janning,,,,,,,,,,,,72925.0,,,,,,,,,,,,,,
Ronald Dupree,,,,,,,,,,,,72787.0,,,1077183.0,1032861.0,1004888.0,888054.0,,,,,,,,
Cuttino Mobley,,,,,,,,,,,,,11966600.0,11299196.0,10888600.0,10879891.0,10057641.0,8428018.0,7978019.0,7405943.0,6736496.0,6177774.0,629380.0,479218.0,,
Darius Miles,,,,,,,,,,,,,11336779.0,12050098.0,10758197.0,10377742.0,10127485.0,9667622.0,6109389.0,4935473.0,4662852.0,4478445.0,,,,
Kenny Thomas,,,,,,,,,,,,,11053360.0,10631798.0,10269188.0,9624519.0,9079814.0,8593442.0,8134610.0,2352509.0,1445361.0,1394916.0,1346121.0,,,
Mark Blount,,,,,,,,,,,,,10029900.0,10571473.0,10303145.0,9759316.0,7705096.0,7022274.0,1397558.0,1151476.0,825543.0,499531.0,,,,
Tim Thomas,,,,,,,,,,,,,9791267.0,7511357.0,7344523.0,6983216.0,19521602.0,18475900.0,17489413.0,16235308.0,14767746.0,13411444.0,3430627.0,3093667.0,2736010.0,
Shareef Abdur-Rahim,,,,,,,,,,,,,8313638.0,,7563338.0,7230943.0,6984473.0,20946515.0,19966771.0,18689483.0,17171797.0,15964503.0,14712779.0,4737178.0,4260627.0,3790219.0
Jerome James,,,,,,,,,,,,,8313638.0,7698353.0,7563338.0,7230943.0,6984473.0,7813157.0,7395988.0,6865647.0,711065.0,,,479218.0,,
Matt Harpring,,,,,,,,,,,,,8187674.0,7450019.0,7824143.0,8703913.0,7012410.0,6717207.0,6344996.0,6041045.0,2912948.0,1961884.0,1902460.0,1500161.0,,
Antonio Daniels,,,,,,,,,,,,,7386012.0,7698353.0,7563338.0,7230943.0,6984473.0,3150928.0,3253844.0,5097131.0,4579146.0,4444215.0,4569004.0,4120444.0,3643946.0,
Adam Morrison,,,,,,,,,,,,,6622227.0,5164353.0,5069888.0,4842964.0,,,,,,,,,,
Speedy Claxton,,,,,,,,,,,,,6562047.0,7149309.0,8223412.0,9178672.0,5028820.0,4726393.0,4437060.0,1625645.0,1535845.0,1475101.0,,,,
Rafer Alston,,,,,,,,,,,,,6365139.0,6084182.0,5933309.0,5624067.0,5378044.0,5012841.0,1018570.0,56399.0,953988.0,667420.0,493491.0,,,
Trenton Hassell,,,,,,,,,,,,,5479443.0,5401264.0,5672504.0,5824926.0,6076491.0,6230245.0,944619.0,773910.0,508005.0,,,,,
Steven Hunter,,,,,,,,,,,,,4655637.0,4796074.0,4235469.0,4049328.0,3911304.0,2463518.0,2117365.0,2021092.0,1900162.0,,,,,
Mark Madsen,,,,,,,,,,,,,3577383.0,3265591.0,3155737.0,2959330.0,2793789.0,1067084.0,981594.0,1227842.0,1159989.0,1114268.0,,,,
Mikki Moore,,,,,,,,,,,,,3196911.0,6993333.0,6984352.0,1434438.0,1424832.0,1246115.0,758737.0,3713946.0,3863654.0,4491494.0,751986.0,,,
Michael Finley,,,,,,,,,,,,,3149105.0,3104174.0,28293081.0,25483716.0,25999700.0,20924136.0,19643236.0,18052341.0,16217808.0,13238088.0,11770223.0,10001079.0,1384480.0,1253581.0
Ricky Davis,,,,,,,,,,,,,3128951.0,2855840.0,8892139.0,8522336.0,8255367.0,7813157.0,7395988.0,6865647.0,2284078.0,1480396.0,1435574.0,1133455.0,,
Anthony Johnson,,,,,,,,,,,,,2720827.0,2371589.0,3729508.0,3535127.0,3380484.0,3150928.0,1203447.0,1057084.0,,1891155.0,1798228.0,1666846.0,410171.0,
Chucky Atkins,,,,,,,,,,,,,2602993.0,4023010.0,3912071.0,4017190.0,6286025.0,6015409.0,5768178.0,5436940.0,5037060.0,4727888.0,629380.0,,,
Brent Barry,,,,,,,,,,,,,2598389.0,2371589.0,7229991.0,6853166.0,6553377.0,6108361.0,7986708.0,7611716.0,7143467.0,6808159.0,6473623.0,6000647.0,1834786.0,1661038.0
Jarvis Hayes,,,,,,,,,,,,,2598389.0,2371589.0,1564828.0,3433529.0,2809266.0,2692497.0,2586451.0,,,,,,,
Josh Boone,,,,,,,,,,,,,2591043.0,1505052.0,1477511.0,1411319.0,,,,,,,,,,
Bruce Bowen,,,,,,,,,,,,,2519284.0,4966679.0,5379098.0,5021488.0,4714519.0,4296721.0,5398423.0,5361427.0,1092660.0,1155180.0,833724.0,845091.0,716104.0,
Radoslav Nesterovic,,,,,,,,,,,,,2506687.0,10430027.0,10223547.0,9748382.0,9387131.0,8822600.0,8282512.0,3680224.0,2634211.0,1770688.0,1716883.0,1293056.0,,
Ronald Murray,,,,,,,,,,,,,2506687.0,1862504.0,2464605.0,2343361.0,1250567.0,995472.0,833692.0,527772.0,,,,,,
Mardy Collins,,,,,,,,,,,,,2352686.0,1284830.0,1261408.0,1204996.0,,,,,,,,,,
Travis Diener,,,,,,,,,,,,,2191777.0,2011505.0,1956035.0,889418.0,557028.0,,,,,,,,,
Patrick O'Bryant,,,,,,,,,,,,,2040620.0,1862504.0,2890238.0,2760774.0,,,,,,,,,,
Devean George,,,,,,,,,,,,,2015427.0,1986671.0,3089377.0,2643658.0,6985311.0,6510964.0,6723625.0,6865647.0,1273384.0,1339127.0,1292174.0,,,
Oleksiy Pecherov,,,,,,,,,,,,,1949472.0,1796348.0,1754955.0,,,,,,,,,,,
Javaris Crittenton,,,,,,,,,,,,,1861650.0,1715441.0,1675931.0,,,,,,,,,,,
Adonal Foyle,,,,,,,,,,,,,1645665.0,10010683.0,13245088.0,10879891.0,10214791.0,9309562.0,6507688.0,6645149.0,6716080.0,5641947.0,3142845.0,2835306.0,2533908.0,
Kevin Ollie,,,,,,,,,,,,,1645665.0,1567328.0,4488320.0,4279714.0,4121118.0,3873279.0,3636171.0,1510261.0,901862.0,825016.0,694913.0,,461442.0,
Lindsey Hunter,,,,,,,,,,,,,1645665.0,1419816.0,2934053.0,3012893.0,2458534.0,2291584.0,4437060.0,5846088.0,5229018.0,4176301.0,3841670.0,3417035.0,2966113.0,2973571.0
Allen Iverson,,,,,,,,,,,,,1500459.0,25877176.0,24792755.0,23010970.0,22983281.0,20946515.0,19966771.0,18689483.0,17171797.0,15964503.0,14712779.0,5895636.0,5302800.0,3930662.0
Primoz Brezec,,,,,,,,,,,,,1395144.0,,3586065.0,3682424.0,3841460.0,2226168.0,1274323.0,1216243.0,1143504.0,,,,,
Devin Brown,,,,,,,,,,,,,1385606.0,1239680.0,1564828.0,1425456.0,3492236.0,995472.0,833692.0,52777.0,,,,,,
Alando Tucker,,,,,,,,,,,,,1349983.0,1244004.0,1215246.0,,,,,,,,,,,
